label,format,games,username,game_id,color,ply,rtt_ms,applied_bytes,warmup
e2-nio-5,binary,5,bot_9,264,w,53,5.59,25,0
e2-nio-5,binary,5,bot_9,264,w,55,2.29,25,0
e2-nio-5,binary,5,bot_9,264,w,57,3.17,25,0
e2-nio-5,binary,5,bot_9,264,w,59,3,25,0
e2-nio-5,binary,5,bot_10,264,b,2,3.72,25,0
e2-nio-5,binary,5,bot_10,264,b,4,3.4,25,0
e2-nio-5,binary,5,bot_10,264,b,6,3.63,25,0
e2-nio-5,binary,5,bot_10,264,b,8,5.23,25,0
e2-nio-5,binary,5,bot_10,264,b,10,3.46,25,0
e2-nio-5,binary,5,bot_10,264,b,12,5.32,25,0
e2-nio-5,binary,5,bot_10,264,b,14,4.39,25,0
e2-nio-5,binary,5,bot_10,264,b,16,41.09,25,0
e2-nio-5,binary,5,bot_10,264,b,18,27.62,25,0
e2-nio-5,binary,5,bot_10,264,b,20,5.37,25,0
e2-nio-5,binary,5,bot_10,264,b,22,17.8,25,0
e2-nio-5,binary,5,bot_10,264,b,24,4.98,25,0
e2-nio-5,binary,5,bot_10,264,b,26,5.14,25,0
e2-nio-5,binary,5,bot_10,264,b,28,3.76,25,0
e2-nio-5,binary,5,bot_10,264,b,30,3.98,25,0
e2-nio-5,binary,5,bot_10,264,b,32,7.84,25,0
e2-nio-5,binary,5,bot_10,264,b,34,16.03,25,0
e2-nio-5,binary,5,bot_10,264,b,36,39.02,25,0
e2-nio-5,binary,5,bot_10,264,b,38,3.63,25,0
e2-nio-5,binary,5,bot_10,264,b,40,15.94,25,0
e2-nio-5,binary,5,bot_10,264,b,42,6.99,25,0
e2-nio-5,binary,5,bot_10,264,b,44,12.68,25,0
e2-nio-5,binary,5,bot_10,264,b,46,20.12,25,0
e2-nio-5,binary,5,bot_10,264,b,48,19.19,25,0
e2-nio-5,binary,5,bot_10,264,b,50,17.56,25,0
e2-nio-5,binary,5,bot_10,264,b,52,7.52,25,0
e2-nio-5,binary,5,bot_10,264,b,54,3.54,25,0
e2-nio-5,binary,5,bot_10,264,b,56,3.36,25,0
e2-nio-5,binary,5,bot_10,264,b,58,3.63,25,0
e2-nio-5,binary,5,bot_10,264,b,60,3.7,25,0
